STATION,NAME,DATE,PRCP,SNWD,lat,long,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/14/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/15/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/16/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/17/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/18/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/19/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/20/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/21/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/22/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/23/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/24/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/25/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/26/2019,0.3,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/27/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/28/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/29/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/30/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",7/31/2019,0.4,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/1/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/2/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/3/2019,0.5,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/4/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/5/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/6/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/7/2019,0.1,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/8/2019,0.7,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/9/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/10/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/11/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/12/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/13/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/14/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/15/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/16/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/17/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/18/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/19/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/20/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/21/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/22/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/23/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/24/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/25/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/26/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/27/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/28/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/29/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/30/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",8/31/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/1/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/2/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/3/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/4/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/5/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/6/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/7/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/8/2019,1,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/9/2019,0.1,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/10/2019,0.4,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/11/2019,1.1,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/12/2019,0.3,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/13/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/14/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/15/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/16/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/17/2019,0.4,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/18/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/19/2019,0.1,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/20/2019,0.7,2,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/21/2019,0,1,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/22/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/23/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/24/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/25/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/26/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/27/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/28/2019,0.5,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/29/2019,0.8,1,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",9/30/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/1/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/2/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/3/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/4/2019,0.1,1,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/5/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/6/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/7/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/8/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/9/2019,0.1,1,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/10/2019,0,1,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/11/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/12/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/13/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/14/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/15/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/16/2019,0,0,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/17/2019,0.3,4,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/18/2019,0.2,3,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/19/2019,1.3,13,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/20/2019,0.3,14,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/21/2019,0.2,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/22/2019,0,9,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/23/2019,0,9,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/24/2019,0,9,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/25/2019,0,8,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/26/2019,0,8,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/27/2019,0.2,10,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/28/2019,0.2,13,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/29/2019,0.6,18,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/30/2019,0,15,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",10/31/2019,0,14,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/1/2019,0,13,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/2/2019,0,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/3/2019,0,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/4/2019,0,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/5/2019,0,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/6/2019,0,12,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/7/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/8/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/9/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/10/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/11/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/12/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/13/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/14/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/15/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/16/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/17/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/18/2019,0,11,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/19/2019,0,9,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/20/2019,0.5,13,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/21/2019,0.1,15,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/22/2019,0,14,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/23/2019,0,14,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/24/2019,0,14,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/25/2019,0.8,24,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/26/2019,0,18,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/27/2019,0.8,26,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/28/2019,1.3,39,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/29/2019,1.2,48,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",11/30/2019,0.2,44,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/1/2019,0,40,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/2/2019,0,37,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/3/2019,0,35,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/4/2019,0.3,36,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/5/2019,0.2,37,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/6/2019,0,33,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/7/2019,0.3,33,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/8/2019,1.4,43,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/9/2019,0,40,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/10/2019,0,38,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/11/2019,0.1,38,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/12/2019,1.3,44,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/13/2019,1,48,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/14/2019,0.4,53,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/15/2019,0,51,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/16/2019,0.2,53,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/17/2019,0,50,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/18/2019,0,48,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/19/2019,0,46,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/20/2019,0,46,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/21/2019,0,42,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/22/2019,0,39,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/23/2019,0.2,41,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/24/2019,0.4,44,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/25/2019,0.3,46,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/26/2019,0,45,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/27/2019,0.1,46,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/28/2019,0,45,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/29/2019,0.2,48,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/30/2019,0,47,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",12/31/2019,0.2,47,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/1/2020,0.9,56,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/2/2020,0.3,59,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/3/2020,0,57,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/4/2020,0,54,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/5/2020,0.4,56,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/6/2020,0,55,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/7/2020,0,53,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/8/2020,0.9,62,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/9/2020,0.3,66,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/10/2020,0.1,65,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/11/2020,0.8,77,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/12/2020,0.2,77,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/13/2020,0.8,80,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/14/2020,0.4,81,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/15/2020,0.1,76,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/16/2020,0.9,77,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/17/2020,1,89,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/18/2020,0,84,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/19/2020,0,80,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/20/2020,0,78,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/21/2020,0.2,79,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/22/2020,0.5,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/23/2020,0.2,81,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/24/2020,0.2,80,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/25/2020,0,79,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/26/2020,0.3,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/27/2020,0.7,88,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/28/2020,0.1,87,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/29/2020,0,85,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/30/2020,0.1,83,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",1/31/2020,0.1,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/1/2020,0.1,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/2/2020,0,82,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/3/2020,0.3,90,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/4/2020,0,88,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/5/2020,0.4,90,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/6/2020,2.4,98,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/7/2020,1,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/8/2020,0,98,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/9/2020,0,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/10/2020,0,96,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/11/2020,0.2,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/12/2020,0,94,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/13/2020,0,93,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/14/2020,0,93,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/15/2020,0,92,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/16/2020,1.2,105,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/17/2020,0,102,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/18/2020,0,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/19/2020,0,99,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/20/2020,0.1,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/21/2020,0.1,96,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/22/2020,0,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/23/2020,0.1,94,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/24/2020,0.1,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/25/2020,0,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/26/2020,0,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/27/2020,0,94,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/28/2020,0,93,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",2/29/2020,0,91,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/1/2020,0.4,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/2/2020,0,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/3/2020,0,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/4/2020,0.1,93,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/5/2020,0,90,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/6/2020,0,90,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/7/2020,0,89,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/8/2020,0.5,96,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/9/2020,0.1,94,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/10/2020,0,92,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/11/2020,0,91,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/12/2020,0.1,91,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/13/2020,0,91,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/14/2020,0.3,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/15/2020,0.1,94,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/16/2020,0,93,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/17/2020,0.1,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/18/2020,0.4,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/19/2020,0.1,99,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/20/2020,0.1,98,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/21/2020,0.1,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/22/2020,0,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/23/2020,0.3,98,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/24/2020,0.2,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/25/2020,0.4,106,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/26/2020,0.2,108,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/27/2020,0.2,109,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/28/2020,0.3,108,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/29/2020,0.2,109,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/30/2020,0.1,108,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",3/31/2020,0,104,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/1/2020,0.1,106,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/2/2020,0.1,103,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/3/2020,0,102,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/4/2020,0.1,101,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/5/2020,0.7,107,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/6/2020,0.2,107,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/7/2020,0,103,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/8/2020,0,99,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/9/2020,0,98,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/10/2020,0,96,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/11/2020,0,96,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/12/2020,0.2,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/13/2020,0.1,97,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/14/2020,0.1,95,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/15/2020,0.4,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/16/2020,0.4,102,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/17/2020,0.1,100,40.580755,-111.657296,,,,,
USS0011J42S,"SNOWBIRD, UT US",4/18/2020,0,98,40.580755,-111.657296,,,,,
